"Date","station_name","station_id","number_of_trips","Avg_temp","SNOW","PRCP","SNWD"
"5/1/2010","Kedzie-Homan-Forest Park",40250,49988,66,0,0.01,0
"5/1/2010","Pulaski-Forest Park",40920,47606,66,0,0.01,0
"5/1/2010","Cicero-Forest Park",40970,33053,66,0,0.01,0
"5/1/2010","Austin-Forest Park",40010,48945,66,0,0.01,0
"5/1/2010","Oak Park-Forest Park",40180,41009,66,0,0.01,0
"5/1/2010","Harlem-Forest Park",40980,25685,66,0,0.01,0
"5/1/2010","Forest Park",40390,95924,66,0,0.01,0
"5/1/2010","Polk",41030,67580,66,0,0.01,0
"5/1/2010","18th",40830,40943,66,0,0.01,0
"5/1/2010","Damen-Cermak",40210,31784,66,0,0.01,0
"5/1/2010","Western-Cermak",40740,26675,66,0,0.01,0
"5/1/2010","California-Cermak",40440,32012,66,0,0.01,0
"5/1/2010","Kedzie-Cermak",41040,23777,66,0,0.01,0
"5/1/2010","Central Park",40780,27008,66,0,0.01,0
"5/1/2010","Pulaski-Cermak",40150,28635,66,0,0.01,0
"5/1/2010","Kostner",40600,10474,66,0,0.01,0
"5/1/2010","Cicero-Cermak",40420,32106,66,0,0.01,0
"5/1/2010","54th/Cermak",40580,48491,66,0,0.01,0
"5/1/2010","Harlem-Lake",40020,97258,66,0,0.01,0
"5/1/2010","Oak Park-Lake",41350,42563,66,0,0.01,0
"5/1/2010","Ridgeland",40610,33200,66,0,0.01,0
"5/1/2010","Austin-Lake",41260,51749,66,0,0.01,0
"5/1/2010","Central-Lake",40280,64007,66,0,0.01,0
"5/1/2010","Laramie",40700,37625,66,0,0.01,0
"5/1/2010","Cicero-Lake",40480,38596,66,0,0.01,0
"5/1/2010","Pulaski-Lake",40030,55053,66,0,0.01,0
"5/1/2010","Conservatory",41670,24970,66,0,0.01,0
"5/1/2010","Kedzie-Lake",41070,37798,66,0,0.01,0
"5/1/2010","California-Lake",41360,29644,66,0,0.01,0
"5/1/2010","Ashland-Lake",40170,58408,66,0,0.01,0
"5/1/2010","Clinton-Lake",41160,96075,66,0,0.01,0
"5/1/2010","35-Bronzeville-IIT",41120,48365,66,0,0.01,0
"5/1/2010","Indiana",40300,22067,66,0,0.01,0
"5/1/2010","43rd",41270,25520,66,0,0.01,0
"5/1/2010","47th-South Elevated",41080,33603,66,0,0.01,0
"5/1/2010","51st",40130,27653,66,0,0.01,0
"5/1/2010","Garfield-South Elevated",40510,33596,66,0,0.01,0
"5/1/2010","King Drive",41140,15252,66,0,0.01,0
"5/1/2010","East 63rd-Cottage Grove",40720,31885,66,0,0.01,0
"5/1/2010","Halsted/63rd",40940,20621,66,0,0.01,0
"5/1/2010","Ashland/63rd",40290,39021,66,0,0.01,0
"5/1/2010","Kimball",41290,101826,66,0,0.01,0
"5/1/2010","Kedzie-Brown",41180,50599,66,0,0.01,0
"5/1/2010","Francisco",40870,34647,66,0,0.01,0
"5/1/2010","Rockwell",41010,40658,66,0,0.01,0
"5/1/2010","Western-Brown",41480,98694,66,0,0.01,0
"5/1/2010","Damen-Brown",40090,54024,66,0,0.01,0
"5/1/2010","Montrose-Brown",41500,56773,66,0,0.01,0
"5/1/2010","Irving Park-Brown",41460,64632,66,0,0.01,0
"5/1/2010","Addison-Brown",41440,56197,66,0,0.01,0
"5/1/2010","Paulina",41310,59163,66,0,0.01,0
"5/1/2010","Southport",40360,73923,66,0,0.01,0
"5/1/2010","Wellington",41210,58643,66,0,0.01,0
"5/1/2010","Diversey",40530,121026,66,0,0.01,0
"5/1/2010","Armitage",40660,99543,66,0,0.01,0
"5/1/2010","Sedgwick",40800,95032,66,0,0.01,0
"5/1/2010","Chicago/Franklin",40710,137249,66,0,0.01,0
"5/1/2010","Merchandise Mart",40460,133897,66,0,0.01,0
"5/1/2010","Midway Airport",40930,224317,66,0,0.01,0
"5/1/2010","Pulaski-Orange",40960,116617,66,0,0.01,0
"5/1/2010","Kedzie-Midway",41150,74115,66,0,0.01,0
"5/1/2010","Western-Orange",40310,82263,66,0,0.01,0
"5/1/2010","35th/Archer",40120,66918,66,0,0.01,0
"5/1/2010","Ashland-Orange",41060,38737,66,0,0.01,0
"5/1/2010","Halsted-Orange",41130,58194,66,0,0.01,0
"5/1/2010","Washington/Wells",40730,142626,66,0,0.01,0
"5/1/2010","Quincy/Wells",40040,158552,66,0,0.01,0
"5/1/2010","LaSalle/Van Buren",40160,62938,66,0,0.01,0
"5/1/2010","Library",40850,98771,66,0,0.01,0
"5/1/2010","Adams/Wabash",40680,184136,66,0,0.01,0
"5/1/2010","Madison/Wabash",40640,144511,66,0,0.01,0
"5/1/2010","Randolph/Wabash",40200,169979,66,0,0.01,0
"5/1/2010","State/Lake",40260,230646,66,0,0.01,0
"5/1/2010","Clark/Lake",40380,422142,66,0,0.01,0
"6/1/2010","Howard",40900,171932,74.5,0,0,0
"6/1/2010","Jarvis",41190,40996,74.5,0,0,0
"6/1/2010","Morse",40100,118138,74.5,0,0,0
"6/1/2010","Loyola",41300,130204,74.5,0,0,0
"6/1/2010","Granville",40760,99307,74.5,0,0,0
"6/1/2010","Thorndale",40880,75352,74.5,0,0,0
"6/1/2010","Bryn Mawr",41380,128519,74.5,0,0,0
"6/1/2010","Berwyn",40340,95812,74.5,0,0,0
"6/1/2010","Argyle",41200,75690,74.5,0,0,0
"6/1/2010","Lawrence",40770,93637,74.5,0,0,0
"6/1/2010","Wilson",40540,154432,74.5,0,0,0
"6/1/2010","Sheridan",40080,139427,74.5,0,0,0
"6/1/2010","Addison-North Main",41420,305909,74.5,0,0,0
"6/1/2010","Belmont-North Main",41320,352494,74.5,0,0,0
"6/1/2010","Fullerton",41220,315202,74.5,0,0,0
"6/1/2010","North/Clybourn",40650,123536,74.5,0,0,0
"6/1/2010","Clark/Division",40630,216945,74.5,0,0,0
"6/1/2010","Chicago/State",41450,413597,74.5,0,0,0
"6/1/2010","Grand/State",40330,296196,74.5,0,0,0
"6/1/2010","Lake/State",41660,454034,74.5,0,0,0
"6/1/2010","Monroe/State",41090,259199,74.5,0,0,0
"6/1/2010","Jackson/State",40560,306504,74.5,0,0,0
"6/1/2010","Harrison",41490,89410,74.5,0,0,0
"6/1/2010","Roosevelt",41400,293908,74.5,0,0,0
"6/1/2010","Cermak-Chinatown",41000,105444,74.5,0,0,0
"6/1/2010","Sox-35th-Dan Ryan",40190,170486,74.5,0,0,0
"6/1/2010","47th-Dan Ryan",41230,92124,74.5,0,0,0
"6/1/2010","Garfield-Dan Ryan",41170,115286,74.5,0,0,0
"6/1/2010","63rd-Dan Ryan",40910,97779,74.5,0,0,0
"6/1/2010","69th",40990,163455,74.5,0,0,0
"6/1/2010","79th",40240,216541,74.5,0,0,0
"6/1/2010","87th",41430,142572,74.5,0,0,0
"6/1/2010","95th/Dan Ryan",40450,342536,74.5,0,0,0
"6/1/2010","Linden",41050,34291,74.5,0,0,0
"6/1/2010","Central-Evanston",41250,22619,74.5,0,0,0
"6/1/2010","Noyes",40400,18599,74.5,0,0,0
"6/1/2010","Foster",40520,22562,74.5,0,0,0
"6/1/2010","Davis",40050,105486,74.5,0,0,0
"6/1/2010","Dempster",40690,23646,74.5,0,0,0
"6/1/2010","Main",40270,32809,74.5,0,0,0
"6/1/2010","South Boulevard",40840,20384,74.5,0,0,0
"6/1/2010","Skokie",40140,73088,74.5,0,0,0
"6/1/2010","O'Hare Airport",40890,278992,74.5,0,0,0
"6/1/2010","Rosemont",40820,130865,74.5,0,0,0
"6/1/2010","Cumberland",40230,133199,74.5,0,0,0
"6/1/2010","Harlem-O'Hare",40750,72374,74.5,0,0,0
"6/1/2010","Jefferson Park",41280,156868,74.5,0,0,0
"6/1/2010","Montrose-O'Hare",41330,52222,74.5,0,0,0
"6/1/2010","Irving Park-O'Hare",40550,109095,74.5,0,0,0
"6/1/2010","Addison-O'Hare",41240,67611,74.5,0,0,0
"6/1/2010","Belmont-O'Hare",40060,122970,74.5,0,0,0
"6/1/2010","Logan Square",41020,152714,74.5,0,0,0
"6/1/2010","California/Milwaukee",40570,105121,74.5,0,0,0
"6/1/2010","Western/Milwaukee",40670,114074,74.5,0,0,0
"6/1/2010","Damen/Milwaukee",40590,147996,74.5,0,0,0
"6/1/2010","Division/Milwaukee",40320,134240,74.5,0,0,0
"6/1/2010","Chicago/Milwaukee",41410,92266,74.5,0,0,0
"6/1/2010","Grand/Milwaukee",40490,52083,74.5,0,0,0
"6/1/2010","Washington/Dearborn",40370,207559,74.5,0,0,0
"6/1/2010","Monroe/Dearborn",40790,146542,74.5,0,0,0
"6/1/2010","Jackson/Dearborn",40070,201149,74.5,0,0,0
"6/1/2010","LaSalle",41340,59393,74.5,0,0,0
"6/1/2010","Clinton-Forest Park",40430,74755,74.5,0,0,0
"6/1/2010","UIC-Halsted",40350,81967,74.5,0,0,0
"6/1/2010","Racine",40470,50092,74.5,0,0,0
"6/1/2010","Medical Center",40810,72055,74.5,0,0,0
"6/1/2010","Western-Forest Park",40220,40825,74.5,0,0,0
"6/1/2010","Kedzie-Homan-Forest Park",40250,51757,74.5,0,0,0
"6/1/2010","Pulaski-Forest Park",40920,49102,74.5,0,0,0
"6/1/2010","Cicero-Forest Park",40970,34554,74.5,0,0,0
"6/1/2010","Austin-Forest Park",40010,51102,74.5,0,0,0
"6/1/2010","Oak Park-Forest Park",40180,46492,74.5,0,0,0
"6/1/2010","Harlem-Forest Park",40980,27950,74.5,0,0,0
"6/1/2010","Forest Park",40390,105160,74.5,0,0,0
"6/1/2010","Polk",41030,75360,74.5,0,0,0
"6/1/2010","18th",40830,42026,74.5,0,0,0
"6/1/2010","Damen-Cermak",40210,32537,74.5,0,0,0
"6/1/2010","Western-Cermak",40740,28095,74.5,0,0,0
"6/1/2010","California-Cermak",40440,33064,74.5,0,0,0
"6/1/2010","Kedzie-Cermak",41040,25169,74.5,0,0,0
"6/1/2010","Central Park",40780,28710,74.5,0,0,0
"6/1/2010","Pulaski-Cermak",40150,29965,74.5,0,0,0
"6/1/2010","Kostner",40600,11212,74.5,0,0,0
"6/1/2010","Cicero-Cermak",40420,33430,74.5,0,0,0
"6/1/2010","54th/Cermak",40580,51541,74.5,0,0,0
"6/1/2010","Harlem-Lake",40020,104275,74.5,0,0,0
"6/1/2010","Oak Park-Lake",41350,44713,74.5,0,0,0
"6/1/2010","Ridgeland",40610,36747,74.5,0,0,0
"6/1/2010","Austin-Lake",41260,54741,74.5,0,0,0
"6/1/2010","Central-Lake",40280,64716,74.5,0,0,0
"6/1/2010","Laramie",40700,38577,74.5,0,0,0
"6/1/2010","Cicero-Lake",40480,39512,74.5,0,0,0
"6/1/2010","Pulaski-Lake",40030,56650,74.5,0,0,0
"6/1/2010","Conservatory",41670,25325,74.5,0,0,0
"6/1/2010","Kedzie-Lake",41070,37083,74.5,0,0,0
"6/1/2010","California-Lake",41360,30492,74.5,0,0,0
"6/1/2010","Ashland-Lake",40170,61369,74.5,0,0,0
"6/1/2010","Clinton-Lake",41160,105453,74.5,0,0,0
"6/1/2010","35-Bronzeville-IIT",41120,50185,74.5,0,0,0
"6/1/2010","Indiana",40300,22505,74.5,0,0,0
"6/1/2010","43rd",41270,27374,74.5,0,0,0
"6/1/2010","47th-South Elevated",41080,35133,74.5,0,0,0
"6/1/2010","51st",40130,30053,74.5,0,0,0
"6/1/2010","Garfield-South Elevated",40510,35227,74.5,0,0,0
"6/1/2010","King Drive",41140,16016,74.5,0,0,0
"6/1/2010","East 63rd-Cottage Grove",40720,33085,74.5,0,0,0
"6/1/2010","Halsted/63rd",40940,21851,74.5,0,0,0
"6/1/2010","Ashland/63rd",40290,41043,74.5,0,0,0
"6/1/2010","Kimball",41290,105705,74.5,0,0,0
"6/1/2010","Kedzie-Brown",41180,51007,74.5,0,0,0
"6/1/2010","Francisco",40870,37275,74.5,0,0,0
"6/1/2010","Rockwell",41010,42710,74.5,0,0,0
"6/1/2010","Western-Brown",41480,108653,74.5,0,0,0
"6/1/2010","Damen-Brown",40090,56995,74.5,0,0,0
"6/1/2010","Montrose-Brown",41500,59906,74.5,0,0,0
"6/1/2010","Irving Park-Brown",41460,72983,74.5,0,0,0
"6/1/2010","Addison-Brown",41440,59021,74.5,0,0,0
"6/1/2010","Paulina",41310,63755,74.5,0,0,0
"6/1/2010","Southport",40360,80645,74.5,0,0,0
"6/1/2010","Wellington",41210,65312,74.5,0,0,0
"6/1/2010","Diversey",40530,132868,74.5,0,0,0
"6/1/2010","Armitage",40660,102452,74.5,0,0,0
"6/1/2010","Sedgwick",40800,109117,74.5,0,0,0
"6/1/2010","Chicago/Franklin",40710,145335,74.5,0,0,0
"6/1/2010","Merchandise Mart",40460,151502,74.5,0,0,0
"6/1/2010","Midway Airport",40930,242598,74.5,0,0,0
"6/1/2010","Pulaski-Orange",40960,121925,74.5,0,0,0
"6/1/2010","Kedzie-Midway",41150,78119,74.5,0,0,0
"6/1/2010","Western-Orange",40310,85596,74.5,0,0,0
"6/1/2010","35th/Archer",40120,69320,74.5,0,0,0
"6/1/2010","Ashland-Orange",41060,39681,74.5,0,0,0
"6/1/2010","Halsted-Orange",41130,59468,74.5,0,0,0
"6/1/2010","Washington/Wells",40730,160998,74.5,0,0,0
"6/1/2010","Quincy/Wells",40040,178897,74.5,0,0,0
"6/1/2010","LaSalle/Van Buren",40160,69134,74.5,0,0,0
"6/1/2010","Library",40850,105410,74.5,0,0,0
"6/1/2010","Adams/Wabash",40680,211020,74.5,0,0,0
"6/1/2010","Madison/Wabash",40640,170653,74.5,0,0,0
"6/1/2010","Randolph/Wabash",40200,189043,74.5,0,0,0
"6/1/2010","State/Lake",40260,248306,74.5,0,0,0
"6/1/2010","Clark/Lake",40380,467928,74.5,0,0,0
"7/1/2010","Howard",40900,172110,67.5,0,0,0
"7/1/2010","Jarvis",41190,42116,67.5,0,0,0
"7/1/2010","Morse",40100,118983,67.5,0,0,0
"7/1/2010","Loyola",41300,135218,67.5,0,0,0
"7/1/2010","Granville",40760,99320,67.5,0,0,0
"7/1/2010","Thorndale",40880,72426,67.5,0,0,0
"7/1/2010","Bryn Mawr",41380,127862,67.5,0,0,0
"7/1/2010","Berwyn",40340,94119,67.5,0,0,0
"7/1/2010","Argyle",41200,76173,67.5,0,0,0
"7/1/2010","Lawrence",40770,95050,67.5,0,0,0
"7/1/2010","Wilson",40540,151722,67.5,0,0,0
"7/1/2010","Sheridan",40080,137614,67.5,0,0,0
"7/1/2010","Addison-North Main",41420,322088,67.5,0,0,0
"7/1/2010","Belmont-North Main",41320,338005,67.5,0,0,0
"7/1/2010","Fullerton",41220,289300,67.5,0,0,0
"7/1/2010","North/Clybourn",40650,126140,67.5,0,0,0
"7/1/2010","Clark/Division",40630,219968,67.5,0,0,0
"7/1/2010","Chicago/State",41450,452875,67.5,0,0,0
"7/1/2010","Grand/State",40330,349865,67.5,0,0,0
"7/1/2010","Lake/State",41660,470710,67.5,0,0,0
"7/1/2010","Monroe/State",41090,254084,67.5,0,0,0
"7/1/2010","Jackson/State",40560,293979,67.5,0,0,0
"7/1/2010","Harrison",41490,91553,67.5,0,0,0
"7/1/2010","Roosevelt",41400,310951,67.5,0,0,0
"7/1/2010","Cermak-Chinatown",41000,117653,67.5,0,0,0
"7/1/2010","Sox-35th-Dan Ryan",40190,166362,67.5,0,0,0
"7/1/2010","47th-Dan Ryan",41230,90794,67.5,0,0,0
"7/1/2010","Garfield-Dan Ryan",41170,116884,67.5,0,0,0
"7/1/2010","63rd-Dan Ryan",40910,97489,67.5,0,0,0
"7/1/2010","69th",40990,165279,67.5,0,0,0
"7/1/2010","79th",40240,222618,67.5,0,0,0
"7/1/2010","87th",41430,148887,67.5,0,0,0
"7/1/2010","95th/Dan Ryan",40450,332986,67.5,0,0,0
"7/1/2010","Linden",41050,35148,67.5,0,0,0
"7/1/2010","Central-Evanston",41250,22030,67.5,0,0,0
"7/1/2010","Noyes",40400,17826,67.5,0,0,0
"7/1/2010","Foster",40520,21622,67.5,0,0,0
"7/1/2010","Davis",40050,107231,67.5,0,0,0
"7/1/2010","Dempster",40690,24212,67.5,0,0,0
"7/1/2010","Main",40270,30881,67.5,0,0,0
"7/1/2010","South Boulevard",40840,20376,67.5,0,0,0
"7/1/2010","Skokie",40140,74849,67.5,0,0,0
"7/1/2010","O'Hare Airport",40890,294900,67.5,0,0,0
"7/1/2010","Rosemont",40820,137021,67.5,0,0,0
"7/1/2010","Cumberland",40230,136468,67.5,0,0,0
"7/1/2010","Harlem-O'Hare",40750,70646,67.5,0,0,0
"7/1/2010","Jefferson Park",41280,155687,67.5,0,0,0
"7/1/2010","Montrose-O'Hare",41330,52904,67.5,0,0,0
"7/1/2010","Irving Park-O'Hare",40550,109472,67.5,0,0,0
"7/1/2010","Addison-O'Hare",41240,66054,67.5,0,0,0
"7/1/2010","Belmont-O'Hare",40060,125064,67.5,0,0,0
"7/1/2010","Logan Square",41020,153462,67.5,0,0,0
"7/1/2010","California/Milwaukee",40570,105216,67.5,0,0,0
"7/1/2010","Western/Milwaukee",40670,110854,67.5,0,0,0
"7/1/2010","Damen/Milwaukee",40590,154181,67.5,0,0,0
"7/1/2010","Division/Milwaukee",40320,129743,67.5,0,0,0
"7/1/2010","Chicago/Milwaukee",41410,90917,67.5,0,0,0
"7/1/2010","Grand/Milwaukee",40490,54131,67.5,0,0,0
"7/1/2010","Washington/Dearborn",40370,206824,67.5,0,0,0
"7/1/2010","Monroe/Dearborn",40790,140931,67.5,0,0,0
"7/1/2010","Jackson/Dearborn",40070,194954,67.5,0,0,0
"7/1/2010","LaSalle",41340,56642,67.5,0,0,0
"7/1/2010","Clinton-Forest Park",40430,73057,67.5,0,0,0
"7/1/2010","UIC-Halsted",40350,85927,67.5,0,0,0
"7/1/2010","Racine",40470,43153,67.5,0,0,0
"7/1/2010","Medical Center",40810,70591,67.5,0,0,0
"7/1/2010","Western-Forest Park",40220,38923,67.5,0,0,0
"7/1/2010","Kedzie-Homan-Forest Park",40250,53212,67.5,0,0,0
"7/1/2010","Pulaski-Forest Park",40920,49789,67.5,0,0,0
"7/1/2010","Cicero-Forest Park",40970,34499,67.5,0,0,0
"7/1/2010","Austin-Forest Park",40010,49741,67.5,0,0,0
"7/1/2010","Oak Park-Forest Park",40180,44364,67.5,0,0,0
"7/1/2010","Harlem-Forest Park",40980,27658,67.5,0,0,0
"7/1/2010","Forest Park",40390,102563,67.5,0,0,0
"7/1/2010","Polk",41030,73944,67.5,0,0,0
"7/1/2010","18th",40830,43577,67.5,0,0,0
"7/1/2010","Damen-Cermak",40210,32446,67.5,0,0,0
"7/1/2010","Western-Cermak",40740,28257,67.5,0,0,0
"7/1/2010","California-Cermak",40440,33475,67.5,0,0,0
"7/1/2010","Kedzie-Cermak",41040,25162,67.5,0,0,0
"7/1/2010","Central Park",40780,29064,67.5,0,0,0
"7/1/2010","Pulaski-Cermak",40150,31164,67.5,0,0,0
"7/1/2010","Kostner",40600,11112,67.5,0,0,0
"7/1/2010","Cicero-Cermak",40420,33634,67.5,0,0,0
"7/1/2010","54th/Cermak",40580,52007,67.5,0,0,0
"7/1/2010","Harlem-Lake",40020,106044,67.5,0,0,0
"7/1/2010","Oak Park-Lake",41350,45001,67.5,0,0,0
"7/1/2010","Ridgeland",40610,35831,67.5,0,0,0
"7/1/2010","Austin-Lake",41260,53688,67.5,0,0,0
"7/1/2010","Central-Lake",40280,63974,67.5,0,0,0
"7/1/2010","Laramie",40700,39441,67.5,0,0,0
"7/1/2010","Cicero-Lake",40480,39384,67.5,0,0,0
"7/1/2010","Pulaski-Lake",40030,56437,67.5,0,0,0
"7/1/2010","Conservatory",41670,27833,67.5,0,0,0
"7/1/2010","Kedzie-Lake",41070,37239,67.5,0,0,0
"7/1/2010","California-Lake",41360,29153,67.5,0,0,0
"7/1/2010","Ashland-Lake",40170,77644,67.5,0,0,0
"7/1/2010","Clinton-Lake",41160,103620,67.5,0,0,0
"7/1/2010","35-Bronzeville-IIT",41120,51765,67.5,0,0,0
"7/1/2010","Indiana",40300,22696,67.5,0,0,0
"7/1/2010","43rd",41270,27509,67.5,0,0,0
"7/1/2010","47th-South Elevated",41080,35453,67.5,0,0,0
"7/1/2010","51st",40130,29522,67.5,0,0,0
"7/1/2010","Garfield-South Elevated",40510,36391,67.5,0,0,0
"7/1/2010","King Drive",41140,16162,67.5,0,0,0
"7/1/2010","East 63rd-Cottage Grove",40720,34170,67.5,0,0,0
"7/1/2010","Halsted/63rd",40940,21651,67.5,0,0,0
"7/1/2010","Ashland/63rd",40290,40589,67.5,0,0,0
"7/1/2010","Kimball",41290,105530,67.5,0,0,0
"7/1/2010","Kedzie-Brown",41180,50363,67.5,0,0,0
"7/1/2010","Francisco",40870,36755,67.5,0,0,0
"7/1/2010","Rockwell",41010,42030,67.5,0,0,0
"7/1/2010","Western-Brown",41480,105349,67.5,0,0,0
"7/1/2010","Damen-Brown",40090,53904,67.5,0,0,0
"7/1/2010","Montrose-Brown",41500,61536,67.5,0,0,0
"7/1/2010","Irving Park-Brown",41460,67448,67.5,0,0,0
"7/1/2010","Addison-Brown",41440,55160,67.5,0,0,0
"7/1/2010","Paulina",41310,62698,67.5,0,0,0
"7/1/2010","Southport",40360,79210,67.5,0,0,0
"7/1/2010","Wellington",41210,61505,67.5,0,0,0
"7/1/2010","Diversey",40530,128072,67.5,0,0,0
"7/1/2010","Armitage",40660,94524,67.5,0,0,0
"7/1/2010","Sedgwick",40800,103076,67.5,0,0,0
"7/1/2010","Chicago/Franklin",40710,143518,67.5,0,0,0
"7/1/2010","Merchandise Mart",40460,141614,67.5,0,0,0
"7/1/2010","Midway Airport",40930,238098,67.5,0,0,0
"7/1/2010","Pulaski-Orange",40960,116987,67.5,0,0,0
"7/1/2010","Kedzie-Midway",41150,76698,67.5,0,0,0
"7/1/2010","Western-Orange",40310,84473,67.5,0,0,0
"7/1/2010","35th/Archer",40120,66973,67.5,0,0,0
"7/1/2010","Ashland-Orange",41060,38574,67.5,0,0,0
"7/1/2010","Halsted-Orange",41130,57686,67.5,0,0,0
"7/1/2010","Washington/Wells",40730,152590,67.5,0,0,0
"7/1/2010","Quincy/Wells",40040,177491,67.5,0,0,0
"7/1/2010","LaSalle/Van Buren",40160,66527,67.5,0,0,0
"7/1/2010","Library",40850,105059,67.5,0,0,0
"7/1/2010","Adams/Wabash",40680,201853,67.5,0,0,0
"7/1/2010","Madison/Wabash",40640,174671,67.5,0,0,0
"7/1/2010","Randolph/Wabash",40200,194014,67.5,0,0,0
"7/1/2010","State/Lake",40260,263260,67.5,0,0,0
"7/1/2010","Clark/Lake",40380,462009,67.5,0,0,0
"8/1/2010","Howard",40900,171420,75,0,0,0
"8/1/2010","Jarvis",41190,41918,75,0,0,0
"8/1/2010","Morse",40100,117162,75,0,0,0
"8/1/2010","Loyola",41300,136418,75,0,0,0
"8/1/2010","Granville",40760,99859,75,0,0,0
"8/1/2010","Thorndale",40880,72604,75,0,0,0
"8/1/2010","Bryn Mawr",41380,129842,75,0,0,0
"8/1/2010","Berwyn",40340,94696,75,0,0,0
"8/1/2010","Argyle",41200,74988,75,0,0,0
"8/1/2010","Lawrence",40770,92438,75,0,0,0
"8/1/2010","Wilson",40540,159098,75,0,0,0
"8/1/2010","Sheridan",40080,139269,75,0,0,0
"8/1/2010","Addison-North Main",41420,317545,75,0,0,0
"8/1/2010","Belmont-North Main",41320,348632,75,0,0,0
"8/1/2010","Fullerton",41220,283754,75,0,0,0
"8/1/2010","North/Clybourn",40650,134499,75,0,0,0
"8/1/2010","Clark/Division",40630,220009,75,0,0,0
"8/1/2010","Chicago/State",41450,446021,75,0,0,0
"8/1/2010","Grand/State",40330,330370,75,0,0,0
"8/1/2010","Lake/State",41660,461809,75,0,0,0
"8/1/2010","Monroe/State",41090,254030,75,0,0,0
"8/1/2010","Jackson/State",40560,291594,75,0,0,0
"8/1/2010","Harrison",41490,91528,75,0,0,0
"8/1/2010","Roosevelt",41400,311977,75,0,0,0
"8/1/2010","Cermak-Chinatown",41000,115078,75,0,0,0
"8/1/2010","Sox-35th-Dan Ryan",40190,186660,75,0,0,0
"8/1/2010","47th-Dan Ryan",41230,93141,75,0,0,0
"8/1/2010","Garfield-Dan Ryan",41170,116385,75,0,0,0
"8/1/2010","63rd-Dan Ryan",40910,101006,75,0,0,0
"8/1/2010","69th",40990,166193,75,0,0,0
"8/1/2010","79th",40240,222648,75,0,0,0
"8/1/2010","87th",41430,141494,75,0,0,0
"8/1/2010","95th/Dan Ryan",40450,344117,75,0,0,0
"8/1/2010","Linden",41050,33603,75,0,0,0
"8/1/2010","Central-Evanston",41250,22606,75,0,0,0
"8/1/2010","Noyes",40400,16183,75,0,0,0
"8/1/2010","Foster",40520,20727,75,0,0,0
"8/1/2010","Davis",40050,103346,75,0,0,0
"8/1/2010","Dempster",40690,22799,75,0,0,0
"8/1/2010","Main",40270,31237,75,0,0,0
"8/1/2010","South Boulevard",40840,20074,75,0,0,0
"8/1/2010","Skokie",40140,75982,75,0,0,0
"8/1/2010","O'Hare Airport",40890,301131,75,0,0,0
"8/1/2010","Rosemont",40820,138023,75,0,0,0
"8/1/2010","Cumberland",40230,134920,75,0,0,0
"8/1/2010","Harlem-O'Hare",40750,71763,75,0,0,0
"8/1/2010","Jefferson Park",41280,156837,75,0,0,0
"8/1/2010","Montrose-O'Hare",41330,55325,75,0,0,0
"8/1/2010","Irving Park-O'Hare",40550,111084,75,0,0,0
"8/1/2010","Addison-O'Hare",41240,67342,75,0,0,0
"8/1/2010","Belmont-O'Hare",40060,126056,75,0,0,0
"8/1/2010","Logan Square",41020,155809,75,0,0,0
"8/1/2010","California/Milwaukee",40570,106320,75,0,0,0
"8/1/2010","Western/Milwaukee",40670,115874,75,0,0,0
"8/1/2010","Damen/Milwaukee",40590,160238,75,0,0,0
"8/1/2010","Division/Milwaukee",40320,134102,75,0,0,0
"8/1/2010","Chicago/Milwaukee",41410,93020,75,0,0,0
"8/1/2010","Grand/Milwaukee",40490,55264,75,0,0,0
"8/1/2010","Washington/Dearborn",40370,207527,75,0,0,0
"8/1/2010","Monroe/Dearborn",40790,147292,75,0,0,0
"8/1/2010","Jackson/Dearborn",40070,197853,75,0,0,0
"8/1/2010","LaSalle",41340,61489,75,0,0,0
"8/1/2010","Clinton-Forest Park",40430,76945,75,0,0,0
"8/1/2010","UIC-Halsted",40350,115027,75,0,0,0
"8/1/2010","Racine",40470,45455,75,0,0,0
"8/1/2010","Medical Center",40810,77135,75,0,0,0
"8/1/2010","Western-Forest Park",40220,41157,75,0,0,0
"8/1/2010","Kedzie-Homan-Forest Park",40250,54141,75,0,0,0
"8/1/2010","Pulaski-Forest Park",40920,51553,75,0,0,0
"8/1/2010","Cicero-Forest Park",40970,36345,75,0,0,0
"8/1/2010","Austin-Forest Park",40010,52099,75,0,0,0
"8/1/2010","Oak Park-Forest Park",40180,44347,75,0,0,0
"8/1/2010","Harlem-Forest Park",40980,28542,75,0,0,0
"8/1/2010","Forest Park",40390,104094,75,0,0,0
"8/1/2010","Polk",41030,75897,75,0,0,0
"8/1/2010","18th",40830,43826,75,0,0,0
"8/1/2010","Damen-Cermak",40210,32605,75,0,0,0
"8/1/2010","Western-Cermak",40740,28900,75,0,0,0
"8/1/2010","California-Cermak",40440,34606,75,0,0,0
"8/1/2010","Kedzie-Cermak",41040,25117,75,0,0,0
"8/1/2010","Central Park",40780,30031,75,0,0,0
"8/1/2010","Pulaski-Cermak",40150,31173,75,0,0,0
"8/1/2010","Kostner",40600,11272,75,0,0,0
"8/1/2010","Cicero-Cermak",40420,34689,75,0,0,0
"8/1/2010","54th/Cermak",40580,52545,75,0,0,0
"8/1/2010","Harlem-Lake",40020,104673,75,0,0,0
"8/1/2010","Oak Park-Lake",41350,45361,75,0,0,0
